"loc_id";"int_type";"int_val";"valid_since";"date_type_since";"valid_until";"date_type_until"
"21133";"600700000";"5509";;;"3000-01-01";"300500000"
"21956";"600700000";"978";;;"3000-01-01";"300500000"
"22194";"600700000";"2046";;;"3000-01-01";"300500000"
"22323";"600700000";"1921";;;"3000-01-01";"300500000"
"23075";"600700000";"2062";;;"3000-01-01";"300500000"
"23230";"600700000";"1943";;;"3000-01-01";"300500000"
"23402";"600700000";"4431";;;"3000-01-01";"300500000"
"23572";"600700000";"10780";;;"3000-01-01";"300500000"
"23890";"600700000";"968";;;"3000-01-01";"300500000"
"24102";"600700000";"6403";;;"3000-01-01";"300500000"
"24420";"600700000";"1363";;;"3000-01-01";"300500000"
"24565";"600700000";"1487";;;"3000-01-01";"300500000"
"24825";"600700000";"1162";;;"3000-01-01";"300500000"
"24974";"600700000";"1169";;;"3000-01-01";"300500000"
"25133";"600700000";"1404";;;"3000-01-01";"300500000"
"25219";"600700000";"1536";;;"3000-01-01";"300500000"
"25477";"600700000";"3290";;;"3000-01-01";"300500000"
"25511";"600700000";"1118";;;"3000-01-01";"300500000"
"25530";"600700000";"3618";;;"3000-01-01";"300500000"
"25724";"600700000";"1845";;;"3000-01-01";"300500000"
"26006";"600700000";"4847";;;"3000-01-01";"300500000"
"26077";"600700000";"2486";;;"3000-01-01";"300500000"
"26322";"600700000";"12383";;;"3000-01-01";"300500000"
"15567";"600700000";"1302";;;"3000-01-01";"300500000"
"13383";"600700000";"7086";;;"3000-01-01";"300500000"
"14499";"600700000";"2470";;;"3000-01-01";"300500000"
"14657";"600700000";"772";;;"3000-01-01";"300500000"
"14823";"600700000";"13406";;;"3000-01-01";"300500000"
"15124";"600700000";"550";;;"3000-01-01";"300500000"
"15798";"600700000";"4336";;;"3000-01-01";"300500000"
"15855";"600700000";"22833";;;"3000-01-01";"300500000"
"15906";"600700000";"1964";;;"3000-01-01";"300500000"
"16704";"600700000";"10264";;;"3000-01-01";"300500000"
"17014";"600700000";"4144";;;"3000-01-01";"300500000"
"17083";"600700000";"9591";;;"3000-01-01";"300500000"
"17176";"600700000";"122187";;;"3000-01-01";"300500000"
"18984";"600700000";"1084";;;"3000-01-01";"300500000"
"19657";"600700000";"1139";;;"3000-01-01";"300500000"
"19887";"600700000";"1234";;;"3000-01-01";"300500000"
"17874";"600700000";"25173";;;"3000-01-01";"300500000"
"21717";"600700000";"1646";;;"3000-01-01";"300500000"
"21952";"600700000";"1027";;;"3000-01-01";"300500000"
"23073";"600700000";"2130";;;"3000-01-01";"300500000"
"23269";"600700000";"1020";;;"3000-01-01";"300500000"
"23287";"600700000";"11709";;;"3000-01-01";"300500000"
"23396";"600700000";"984";;;"3000-01-01";"300500000"
"23637";"600700000";"2114";;;"3000-01-01";"300500000"
"24113";"600700000";"1571";;;"3000-01-01";"300500000"
"24226";"600700000";"1458";;;"3000-01-01";"300500000"
"24484";"600700000";"8512";;;"3000-01-01";"300500000"
"25483";"600700000";"1476";;;"3000-01-01";"300500000"
"26408";"600700000";"645";;;"3000-01-01";"300500000"
"26409";"600700000";"457";;;"3000-01-01";"300500000"
"13549";"600700000";"2146";;;"3000-01-01";"300500000"
"13922";"600700000";"22817";;;"3000-01-01";"300500000"
"14867";"600700000";"5348";;;"3000-01-01";"300500000"
"15304";"600700000";"15413";;;"3000-01-01";"300500000"
"17235";"600700000";"43422";;;"3000-01-01";"300500000"
"17765";"600700000";"973";;;"3000-01-01";"300500000"
"19901";"600700000";"13366";;;"3000-01-01";"300500000"
"20208";"600700000";"9673";;;"3000-01-01";"300500000"
"20512";"600700000";"2529";;;"3000-01-01";"300500000"
"23524";"600700000";"2194";;;"3000-01-01";"300500000"
"23977";"600700000";"338";;;"3000-01-01";"300500000"
"24142";"600700000";"21902";;;"3000-01-01";"300500000"
"25390";"600700000";"11521";;;"3000-01-01";"300500000"
"25634";"600700000";"1091";;;"3000-01-01";"300500000"
"26163";"600700000";"1190";;;"3000-01-01";"300500000"
"14035";"600700000";"2137";;;"3000-01-01";"300500000"
"14227";"600700000";"457";;;"3000-01-01";"300500000"
"15112";"600700000";"3208";;;"3000-01-01";"300500000"
"15428";"600700000";"2074";;;"3000-01-01";"300500000"
"16658";"600700000";"918";;;"3000-01-01";"300500000"
"17010";"600700000";"791";;;"3000-01-01";"300500000"
"17285";"600700000";"995";;;"3000-01-01";"300500000"
"17314";"600700000";"2601";;;"3000-01-01";"300500000"
"17592";"600700000";"2735";;;"3000-01-01";"300500000"
"18143";"600700000";"25586";;;"3000-01-01";"300500000"
"18834";"600700000";"449";;;"3000-01-01";"300500000"
"18943";"600700000";"1338";;;"3000-01-01";"300500000"
"19539";"600700000";"16582";;;"3000-01-01";"300500000"
"20082";"600700000";"11600";;;"3000-01-01";"300500000"
"20621";"600700000";"1275";;;"3000-01-01";"300500000"
"22704";"600700000";"541";;;"3000-01-01";"300500000"
"22752";"600700000";"644";;;"3000-01-01";"300500000"
"22999";"600700000";"724";;;"3000-01-01";"300500000"
"23907";"600700000";"13570";;;"3000-01-01";"300500000"
"24325";"600700000";"712";;;"3000-01-01";"300500000"
"24748";"600700000";"1944";;;"3000-01-01";"300500000"
"24749";"600700000";"719";;;"3000-01-01";"300500000"
"25151";"600700000";"794";;;"3000-01-01";"300500000"
"25366";"600700000";"4474";;;"3000-01-01";"300500000"
"25687";"600700000";"941";;;"3000-01-01";"300500000"
"26420";"600700000";"1161";;;"3000-01-01";"300500000"
"13917";"600700000";"11154";;;"3000-01-01";"300500000"
"14652";"600700000";"3679";;;"3000-01-01";"300500000"
"15448";"600700000";"11409";;;"3000-01-01";"300500000"
"16059";"600700000";"27997";;;"3000-01-01";"300500000"
"17888";"600700000";"8606";;;"3000-01-01";"300500000"
"19031";"600700000";"7390";;;"3000-01-01";"300500000"
"19145";"600700000";"7512";;;"3000-01-01";"300500000"
"19660";"600700000";"7613";;;"3000-01-01";"300500000"
"21099";"600700000";"7596";;;"3000-01-01";"300500000"
"21762";"600700000";"8614";;;"3000-01-01";"300500000"
"21811";"600700000";"30973";;;"3000-01-01";"300500000"
"25305";"600700000";"16130";;;"3000-01-01";"300500000"
"13921";"600700000";"2665";;;"3000-01-01";"300500000"
"13950";"600700000";"12023";;;"3000-01-01";"300500000"
"13978";"600700000";"8335";;;"3000-01-01";"300500000"
"13907";"600700000";"2033";;;"3000-01-01";"300500000"
"16067";"600700000";"1818";;;"3000-01-01";"300500000"
"16096";"600700000";"489";;;"3000-01-01";"300500000"
"17055";"600700000";"2131";;;"3000-01-01";"300500000"
"17971";"600700000";"4504";;;"3000-01-01";"300500000"
"18263";"600700000";"15113";;;"3000-01-01";"300500000"
"18449";"600700000";"1166";;;"3000-01-01";"300500000"
"22222";"600700000";"24845";;;"3000-01-01";"300500000"
"25606";"600700000";"2571";;;"3000-01-01";"300500000"
"26092";"600700000";"1666";;;"3000-01-01";"300500000"
"26231";"600700000";"1133";;;"3000-01-01";"300500000"
"26479";"600700000";"2050";;;"3000-01-01";"300500000"
"26658";"600700000";"1319";;;"3000-01-01";"300500000"
"15957";"600700000";"12580";;;"3000-01-01";"300500000"
"18514";"600700000";"9841";;;"3000-01-01";"300500000"
"18811";"600700000";"12312";;;"3000-01-01";"300500000"
"19862";"600700000";"10764";;;"3000-01-01";"300500000"
"20130";"600700000";"12831";;;"3000-01-01";"300500000"
"22353";"600700000";"49810";;;"3000-01-01";"300500000"
"25345";"600700000";"16178";;;"3000-01-01";"300500000"
"25930";"600700000";"9745";;;"3000-01-01";"300500000"
"13372";"600700000";"775";;;"3000-01-01";"300500000"
"13888";"600700000";"2990";;;"3000-01-01";"300500000"
"14704";"600700000";"2299";;;"3000-01-01";"300500000"
"15181";"600700000";"2529";;;"3000-01-01";"300500000"
"15334";"600700000";"944";;;"3000-01-01";"300500000"
"15338";"600700000";"12630";;;"3000-01-01";"300500000"
"15388";"600700000";"770";;;"3000-01-01";"300500000"
"15513";"600700000";"3151";;;"3000-01-01";"300500000"
"15548";"600700000";"1386";;;"3000-01-01";"300500000"
"15777";"600700000";"692";;;"3000-01-01";"300500000"
"16091";"600700000";"1847";;;"3000-01-01";"300500000"
"16274";"600700000";"979";;;"3000-01-01";"300500000"
"16404";"600700000";"1404";;;"3000-01-01";"300500000"
"16547";"600700000";"1160";;;"3000-01-01";"300500000"
"17017";"600700000";"807";;;"3000-01-01";"300500000"
"18009";"600700000";"1748";;;"3000-01-01";"300500000"
"18031";"600700000";"602";;;"3000-01-01";"300500000"
"18039";"600700000";"1198";;;"3000-01-01";"300500000"
"18107";"600700000";"739";;;"3000-01-01";"300500000"
"18669";"600700000";"2784";;;"3000-01-01";"300500000"
"19336";"600700000";"1703";;;"3000-01-01";"300500000"
"19485";"600700000";"894";;;"3000-01-01";"300500000"
"22134";"600700000";"687";;;"3000-01-01";"300500000"
"22984";"600700000";"2130";;;"3000-01-01";"300500000"
"23268";"600700000";"538";;;"3000-01-01";"300500000"
"23721";"600700000";"5416";;;"3000-01-01";"300500000"
"23925";"600700000";"6032";;;"3000-01-01";"300500000"
"24157";"600700000";"1092";;;"3000-01-01";"300500000"
"24198";"600700000";"631";;;"3000-01-01";"300500000"
"24237";"600700000";"5688";;;"3000-01-01";"300500000"
"25180";"600700000";"1116";;;"3000-01-01";"300500000"
"25329";"600700000";"886";;;"3000-01-01";"300500000"
"25369";"600700000";"1048";;;"3000-01-01";"300500000"
"25974";"600700000";"840";;;"3000-01-01";"300500000"
"26252";"600700000";"933";;;"3000-01-01";"300500000"
"26327";"600700000";"1311";;;"3000-01-01";"300500000"
"26382";"600700000";"54730";;;"3000-01-01";"300500000"
"17873";"600700000";"515841";;;"3000-01-01";"300500000"
"14122";"600700000";"34253";;;"3000-01-01";"300500000"
"15180";"600700000";"30304";;;"3000-01-01";"300500000"
"15218";"600700000";"20473";;;"3000-01-01";"300500000"
"16828";"600700000";"63208";;;"3000-01-01";"300500000"
"16885";"600700000";"14836";;;"3000-01-01";"300500000"
"18160";"600700000";"18447";;;"3000-01-01";"300500000"
"18874";"600700000";"22670";;;"3000-01-01";"300500000"
"19837";"600700000";"40021";;;"3000-01-01";"300500000"
"19930";"600700000";"50516";;;"3000-01-01";"300500000"
"20084";"600700000";"44045";;;"3000-01-01";"300500000"
"21559";"600700000";"45711";;;"3000-01-01";"300500000"
"22340";"600700000";"13435";;;"3000-01-01";"300500000"
"23278";"600700000";"23186";;;"3000-01-01";"300500000"
"24139";"600700000";"33206";;;"3000-01-01";"300500000"
"24162";"600700000";"22198";;;"3000-01-01";"300500000"
"24426";"600700000";"29823";;;"3000-01-01";"300500000"
"25195";"600700000";"20348";;;"3000-01-01";"300500000"
"25759";"600700000";"29054";;;"3000-01-01";"300500000"
"25947";"600700000";"13993";;;"3000-01-01";"300500000"
"26487";"600700000";"41982";;;"3000-01-01";"300500000"
"13407";"600700000";"938";;;"3000-01-01";"300500000"
"13767";"600700000";"3043";;;"3000-01-01";"300500000"
"14037";"600700000";"1276";;;"3000-01-01";"300500000"
"14091";"600700000";"1325";;;"3000-01-01";"300500000"
"14117";"600700000";"5970";;;"3000-01-01";"300500000"
"14133";"600700000";"1105";;;"3000-01-01";"300500000"
"14143";"600700000";"16155";;;"3000-01-01";"300500000"
"14805";"600700000";"1398";;;"3000-01-01";"300500000"
"14987";"600700000";"1083";;;"3000-01-01";"300500000"
"15012";"600700000";"6128";;;"3000-01-01";"300500000"
"15563";"600700000";"549";;;"3000-01-01";"300500000"
"15593";"600700000";"16542";;;"3000-01-01";"300500000"
"15803";"600700000";"2931";;;"3000-01-01";"300500000"
"15825";"600700000";"1039";;;"3000-01-01";"300500000"
"16014";"600700000";"1730";;;"3000-01-01";"300500000"
"16208";"600700000";"1099";;;"3000-01-01";"300500000"
"16408";"600700000";"1921";;;"3000-01-01";"300500000"
"16655";"600700000";"791";;;"3000-01-01";"300500000"
"18167";"600700000";"607";;;"3000-01-01";"300500000"
"18704";"600700000";"1006";;;"3000-01-01";"300500000"
"19271";"600700000";"2008";;;"3000-01-01";"300500000"
"20123";"600700000";"1007";;;"3000-01-01";"300500000"
"20124";"600700000";"2733";;;"3000-01-01";"300500000"
"20523";"600700000";"561";;;"3000-01-01";"300500000"
"20672";"600700000";"651";;;"3000-01-01";"300500000"
"20688";"600700000";"2742";;;"3000-01-01";"300500000"
"20808";"600700000";"1116";;;"3000-01-01";"300500000"
"21416";"600700000";"1073";;;"3000-01-01";"300500000"
"22707";"600700000";"473";;;"3000-01-01";"300500000"
"22892";"600700000";"1730";;;"3000-01-01";"300500000"
"23929";"600700000";"834";;;"3000-01-01";"300500000"
"23997";"600700000";"1536";;;"3000-01-01";"300500000"
"24023";"600700000";"2393";;;"3000-01-01";"300500000"
"24246";"600700000";"1293";;;"3000-01-01";"300500000"
"24453";"600700000";"591";;;"3000-01-01";"300500000"
"24591";"600700000";"703";;;"3000-01-01";"300500000"
"24714";"600700000";"32504";;;"3000-01-01";"300500000"
"24723";"600700000";"1092";;;"3000-01-01";"300500000"
"24752";"600700000";"1598";;;"3000-01-01";"300500000"
"24758";"600700000";"12742";;;"3000-01-01";"300500000"
"24789";"600700000";"24233";;;"3000-01-01";"300500000"
"25154";"600700000";"12518";;;"3000-01-01";"300500000"
"25341";"600700000";"1430";;;"3000-01-01";"300500000"
"25509";"600700000";"7305";;;"3000-01-01";"300500000"
"25778";"600700000";"867";;;"3000-01-01";"300500000"
"26060";"600700000";"1709";;;"3000-01-01";"300500000"
"26078";"600700000";"30325";;;"3000-01-01";"300500000"
"13404";"600700000";"12003";;;"3000-01-01";"300500000"
"13957";"600700000";"18813";;;"3000-01-01";"300500000"
"13970";"600700000";"21586";;;"3000-01-01";"300500000"
"15325";"600700000";"8016";;;"3000-01-01";"300500000"
"16188";"600700000";"11241";;;"3000-01-01";"300500000"
"17840";"600700000";"58676";;;"3000-01-01";"300500000"
"18284";"600700000";"19973";;;"3000-01-01";"300500000"
"23498";"600700000";"10755";;;"3000-01-01";"300500000"
"13397";"600700000";"1132";;;"3000-01-01";"300500000"
"13487";"600700000";"21197";;;"3000-01-01";"300500000"
"13493";"600700000";"8297";;;"3000-01-01";"300500000"
"13519";"600700000";"1042";;;"3000-01-01";"300500000"
"13980";"600700000";"14527";;;"3000-01-01";"300500000"
"14082";"600700000";"1730";;;"3000-01-01";"300500000"
"14416";"600700000";"1108";;;"3000-01-01";"300500000"
"14640";"600700000";"11349";;;"3000-01-01";"300500000"
"15033";"600700000";"1010";;;"3000-01-01";"300500000"
"15534";"600700000";"1437";;;"3000-01-01";"300500000"
"15579";"600700000";"6966";;;"3000-01-01";"300500000"
"15908";"600700000";"678";;;"3000-01-01";"300500000"
"16053";"600700000";"2958";;;"3000-01-01";"300500000"
"16167";"600700000";"9677";;;"3000-01-01";"300500000"
"16401";"600700000";"542";;;"3000-01-01";"300500000"
"16626";"600700000";"3604";;;"3000-01-01";"300500000"
"17027";"600700000";"9974";;;"3000-01-01";"300500000"
"17402";"600700000";"5487";;;"3000-01-01";"300500000"
"17884";"600700000";"747";;;"3000-01-01";"300500000"
"17914";"600700000";"12143";;;"3000-01-01";"300500000"
"18328";"600700000";"102937";;;"3000-01-01";"300500000"
"18580";"600700000";"7227";;;"3000-01-01";"300500000"
"19878";"600700000";"3380";;;"3000-01-01";"300500000"
"19896";"600700000";"633";;;"3000-01-01";"300500000"
"21466";"600700000";"478";;;"3000-01-01";"300500000"
"21804";"600700000";"13266";;;"3000-01-01";"300500000"
"23053";"600700000";"1208";;;"3000-01-01";"300500000"
"23564";"600700000";"18237";;;"3000-01-01";"300500000"
"23655";"600700000";"8701";;;"3000-01-01";"300500000"
"24158";"600700000";"980";;;"3000-01-01";"300500000"
"24234";"600700000";"2800";;;"3000-01-01";"300500000"
"24321";"600700000";"8438";;;"3000-01-01";"300500000"
"26049";"600700000";"932";;;"3000-01-01";"300500000"
"26279";"600700000";"847";;;"3000-01-01";"300500000"
"26427";"600700000";"906";;;"3000-01-01";"300500000"
"15326";"600700000";"767";;;"3000-01-01";"300500000"
"15882";"600700000";"3029";;;"3000-01-01";"300500000"
"18694";"600700000";"524";;;"3000-01-01";"300500000"
"20616";"600700000";"888";;;"3000-01-01";"300500000"
"25764";"600700000";"471";;;"3000-01-01";"300500000"
"13727";"600700000";"456";;;"3000-01-01";"300500000"
"14441";"600700000";"4390";;;"3000-01-01";"300500000"
"14658";"600700000";"6337";;;"3000-01-01";"300500000"
"14717";"600700000";"3171";;;"3000-01-01";"300500000"
"14962";"600700000";"823";;;"3000-01-01";"300500000"
"15471";"600700000";"1647";;;"3000-01-01";"300500000"
"15496";"600700000";"9101";;;"3000-01-01";"300500000"
"15521";"600700000";"751";;;"3000-01-01";"300500000"
"15583";"600700000";"858";;;"3000-01-01";"300500000"
"16055";"600700000";"1127";;;"3000-01-01";"300500000"
"16330";"600700000";"4086";;;"3000-01-01";"300500000"
"16758";"600700000";"1326";;;"3000-01-01";"300500000"
"17204";"600700000";"1060";;;"3000-01-01";"300500000"
"17814";"600700000";"1858";;;"3000-01-01";"300500000"
"18045";"600700000";"2172";;;"3000-01-01";"300500000"
"18102";"600700000";"1085";;;"3000-01-01";"300500000"
"18116";"600700000";"1007";;;"3000-01-01";"300500000"
"18316";"600700000";"550";;;"3000-01-01";"300500000"
"18578";"600700000";"479";;;"3000-01-01";"300500000"
"18610";"600700000";"721";;;"3000-01-01";"300500000"
"18626";"600700000";"20866";;;"3000-01-01";"300500000"
"19267";"600700000";"1191";;;"3000-01-01";"300500000"
"20008";"600700000";"2686";;;"3000-01-01";"300500000"
"20141";"600700000";"782";;;"3000-01-01";"300500000"
"20459";"600700000";"498";;;"3000-01-01";"300500000"
"21309";"600700000";"814";;;"3000-01-01";"300500000"
"22253";"600700000";"1357";;;"3000-01-01";"300500000"
"22351";"600700000";"530";;;"3000-01-01";"300500000"
"22556";"600700000";"1290";;;"3000-01-01";"300500000"
"24446";"600700000";"6360";;;"3000-01-01";"300500000"
"25330";"600700000";"549";;;"3000-01-01";"300500000"
"25670";"600700000";"721";;;"3000-01-01";"300500000"
"14054";"600700000";"1876";;;"3000-01-01";"300500000"
"14508";"600700000";"1034";;;"3000-01-01";"300500000"
"15111";"600700000";"2267";;;"3000-01-01";"300500000"
"15591";"600700000";"4105";;;"3000-01-01";"300500000"
"15795";"600700000";"1723";;;"3000-01-01";"300500000"
"16364";"600700000";"1752";;;"3000-01-01";"300500000"
"16410";"600700000";"3242";;;"3000-01-01";"300500000"
"16822";"600700000";"478";;;"3000-01-01";"300500000"
"17746";"600700000";"570";;;"3000-01-01";"300500000"
"17956";"600700000";"1810";;;"3000-01-01";"300500000"
"17949";"600700000";"1562";;;"3000-01-01";"300500000"
"18038";"600700000";"1723";;;"3000-01-01";"300500000"
"18331";"600700000";"2238";;;"3000-01-01";"300500000"
"18692";"600700000";"3914";;;"3000-01-01";"300500000"
"18693";"600700000";"992";;;"3000-01-01";"300500000"
"18760";"600700000";"2130";;;"3000-01-01";"300500000"
"19884";"600700000";"2879";;;"3000-01-01";"300500000"
"20063";"600700000";"1791";;;"3000-01-01";"300500000"
"20207";"600700000";"4119";;;"3000-01-01";"300500000"
"20294";"600700000";"1031";;;"3000-01-01";"300500000"
"20639";"600700000";"4465";;;"3000-01-01";"300500000"
"21721";"600700000";"32691";;;"3000-01-01";"300500000"
"27076";"600700000";"4132";;;"3000-01-01";"300500000"
"22368";"600700000";"1309";;;"3000-01-01";"300500000"
"22733";"600700000";"2161";;;"3000-01-01";"300500000"
"22891";"600700000";"11054";;;"3000-01-01";"300500000"
"23187";"600700000";"2743";;;"3000-01-01";"300500000"
"23264";"600700000";"1034";;;"3000-01-01";"300500000"
"24080";"600700000";"886";;;"3000-01-01";"300500000"
"24507";"600700000";"2492";;;"3000-01-01";"300500000"
"24609";"600700000";"5388";;;"3000-01-01";"300500000"
"24627";"600700000";"1425";;;"3000-01-01";"300500000"
"24650";"600700000";"7588";;;"3000-01-01";"300500000"
"25159";"600700000";"4987";;;"3000-01-01";"300500000"
"25699";"600700000";"3553";;;"3000-01-01";"300500000"
"25708";"600700000";"782";;;"3000-01-01";"300500000"
"26153";"600700000";"2263";;;"3000-01-01";"300500000"
"13427";"600700000";"1162";;;"3000-01-01";"300500000"
"13700";"600700000";"2625";;;"3000-01-01";"300500000"
"13806";"600700000";"6549";;;"3000-01-01";"300500000"
"13815";"600700000";"1374";;;"3000-01-01";"300500000"
"13896";"600700000";"2353";;;"3000-01-01";"300500000"
"13962";"600700000";"10062";;;"3000-01-01";"300500000"
"14187";"600700000";"1552";;;"3000-01-01";"300500000"
"15085";"600700000";"817";;;"3000-01-01";"300500000"
"15110";"600700000";"20883";;;"3000-01-01";"300500000"
"17760";"600700000";"4497";;;"3000-01-01";"300500000"
"17963";"600700000";"2582";;;"3000-01-01";"300500000"
"18043";"600700000";"1548";;;"3000-01-01";"300500000"
"18145";"600700000";"2066";;;"3000-01-01";"300500000"
"18277";"600700000";"2086";;;"3000-01-01";"300500000"
"18307";"600700000";"1018";;;"3000-01-01";"300500000"
"18569";"600700000";"2257";;;"3000-01-01";"300500000"
"18713";"600700000";"1056";;;"3000-01-01";"300500000"
"20005";"600700000";"3923";;;"3000-01-01";"300500000"
"20009";"600700000";"1464";;;"3000-01-01";"300500000"
"20279";"600700000";"4752";;;"3000-01-01";"300500000"
"20456";"600700000";"1099";;;"3000-01-01";"300500000"
"20492";"600700000";"1112";;;"3000-01-01";"300500000"
"20756";"600700000";"2128";;;"3000-01-01";"300500000"
"20873";"600700000";"838";;;"3000-01-01";"300500000"
"21662";"600700000";"1977";;;"3000-01-01";"300500000"
"21729";"600700000";"4964";;;"3000-01-01";"300500000"
"21803";"600700000";"835";;;"3000-01-01";"300500000"
"21957";"600700000";"10201";;;"3000-01-01";"300500000"
"22547";"600700000";"937";;;"3000-01-01";"300500000"
"22559";"600700000";"1311";;;"3000-01-01";"300500000"
"23146";"600700000";"28012";;;"3000-01-01";"300500000"
"23184";"600700000";"6008";;;"3000-01-01";"300500000"
"26909";"600700000";"2091";;;"3000-01-01";"300500000"
"24153";"600700000";"1496";;;"3000-01-01";"300500000"
"24440";"600700000";"23157";;;"3000-01-01";"300500000"
"24786";"600700000";"1476";;;"3000-01-01";"300500000"
"26096";"600700000";"1029";;;"3000-01-01";"300500000"
"26351";"600700000";"1788";;;"3000-01-01";"300500000"
"13384";"600700000";"2478";;;"3000-01-01";"300500000"
"13426";"600700000";"1617";;;"3000-01-01";"300500000"
"14195";"600700000";"1040";;;"3000-01-01";"300500000"
"14311";"600700000";"13491";;;"3000-01-01";"300500000"
"14995";"600700000";"1773";;;"3000-01-01";"300500000"
"15288";"600700000";"71536";;;"3000-01-01";"300500000"
"16046";"600700000";"3220";;;"3000-01-01";"300500000"
"16104";"600700000";"2274";;;"3000-01-01";"300500000"
"16322";"600700000";"3961";;;"3000-01-01";"300500000"
"16447";"600700000";"7111";;;"3000-01-01";"300500000"
"17732";"600700000";"818";;;"3000-01-01";"300500000"
"17837";"600700000";"10037";;;"3000-01-01";"300500000"
"18219";"600700000";"8514";;;"3000-01-01";"300500000"
"18432";"600700000";"1004";;;"3000-01-01";"300500000"
"18568";"600700000";"1804";;;"3000-01-01";"300500000"
"19843";"600700000";"5445";;;"3000-01-01";"300500000"
"19960";"600700000";"2359";;;"3000-01-01";"300500000"
"21726";"600700000";"6318";;;"3000-01-01";"300500000"
"23625";"600700000";"708";;;"3000-01-01";"300500000"
"25251";"600700000";"4265";;;"3000-01-01";"300500000"
"25739";"600700000";"6056";;;"3000-01-01";"300500000"
"26112";"600700000";"4088";;;"3000-01-01";"300500000"
"26152";"600700000";"8248";;;"3000-01-01";"300500000"
"26259";"600700000";"12554";;;"3000-01-01";"300500000"
"13709";"600700000";"494";;;"3000-01-01";"300500000"
"13732";"600700000";"638";;;"3000-01-01";"300500000"
"13865";"600700000";"5215";;;"3000-01-01";"300500000"
"14261";"600700000";"909";;;"3000-01-01";"300500000"
"14443";"600700000";"4393";;;"3000-01-01";"300500000"
"14726";"600700000";"2635";;;"3000-01-01";"300500000"
"14848";"600700000";"1831";;;"3000-01-01";"300500000"
"15125";"600700000";"961";;;"3000-01-01";"300500000"
"15258";"600700000";"3333";;;"3000-01-01";"300500000"
"15275";"600700000";"721";;;"3000-01-01";"300500000"
"15358";"600700000";"52567";;;"3000-01-01";"300500000"
"15780";"600700000";"3344";;;"3000-01-01";"300500000"
"15796";"600700000";"1474";;;"3000-01-01";"300500000"
"15836";"600700000";"664";;;"3000-01-01";"300500000"
"16140";"600700000";"883";;;"3000-01-01";"300500000"
"16542";"600700000";"686";;;"3000-01-01";"300500000"
"16659";"600700000";"774";;;"3000-01-01";"300500000"
"17011";"600700000";"789";;;"3000-01-01";"300500000"
"17761";"600700000";"3619";;;"3000-01-01";"300500000"
"18021";"600700000";"3538";;;"3000-01-01";"300500000"
"18041";"600700000";"510";;;"3000-01-01";"300500000"
"18162";"600700000";"8743";;;"3000-01-01";"300500000"
"18582";"600700000";"884";;;"3000-01-01";"300500000"
"18592";"600700000";"926";;;"3000-01-01";"300500000"
"18789";"600700000";"1820";;;"3000-01-01";"300500000"
"19318";"600700000";"502";;;"3000-01-01";"300500000"
"19506";"600700000";"934";;;"3000-01-01";"300500000"
"19771";"600700000";"1130";;;"3000-01-01";"300500000"
"19879";"600700000";"3287";;;"3000-01-01";"300500000"
"19902";"600700000";"18506";;;"3000-01-01";"300500000"
"20297";"600700000";"1375";;;"3000-01-01";"300500000"
"20408";"600700000";"16676";;;"3000-01-01";"300500000"
"20499";"600700000";"2511";;;"3000-01-01";"300500000"
"20916";"600700000";"1880";;;"3000-01-01";"300500000"
"20953";"600700000";"471";;;"3000-01-01";"300500000"
"20972";"600700000";"650";;;"3000-01-01";"300500000"
"21217";"600700000";"459";;;"3000-01-01";"300500000"
"21415";"600700000";"1529";;;"3000-01-01";"300500000"
"21455";"600700000";"1265";;;"3000-01-01";"300500000"
"21798";"600700000";"7653";;;"3000-01-01";"300500000"
"21801";"600700000";"1211";;;"3000-01-01";"300500000"
"21946";"600700000";"1580";;;"3000-01-01";"300500000"
"22065";"600700000";"608";;;"3000-01-01";"300500000"
"22202";"600700000";"2016";;;"3000-01-01";"300500000"
"22206";"600700000";"564";;;"3000-01-01";"300500000"
"22258";"600700000";"6817";;;"3000-01-01";"300500000"
"22288";"600700000";"511";;;"3000-01-01";"300500000"
"23144";"600700000";"878";;;"3000-01-01";"300500000"
"23518";"600700000";"1784";;;"3000-01-01";"300500000"
"23692";"600700000";"14038";;;"3000-01-01";"300500000"
"24516";"600700000";"957";;;"3000-01-01";"300500000"
"24613";"600700000";"569";;;"3000-01-01";"300500000"
"24701";"600700000";"1522";;;"3000-01-01";"300500000"
"25314";"600700000";"932";;;"3000-01-01";"300500000"
"25679";"600700000";"2416";;;"3000-01-01";"300500000"
"26238";"600700000";"3653";;;"3000-01-01";"300500000"
"26447";"600700000";"1838";;;"3000-01-01";"300500000"
"26483";"600700000";"1822";;;"3000-01-01";"300500000"
"13708";"600700000";"1760";;;"3000-01-01";"300500000"
"13768";"600700000";"1692";;;"3000-01-01";"300500000"
"14266";"600700000";"2167";;;"3000-01-01";"300500000"
"14833";"600700000";"1612";;;"3000-01-01";"300500000"
"15094";"600700000";"37556";;;"3000-01-01";"300500000"
"15724";"600700000";"985";;;"3000-01-01";"300500000"
"15791";"600700000";"3333";;;"3000-01-01";"300500000"
"15829";"600700000";"716";;;"3000-01-01";"300500000"
"15978";"600700000";"2401";;;"3000-01-01";"300500000"
"16409";"600700000";"1027";;;"3000-01-01";"300500000"
"16837";"600700000";"987";;;"3000-01-01";"300500000"
"16841";"600700000";"1335";;;"3000-01-01";"300500000"
"17129";"600700000";"924";;;"3000-01-01";"300500000"
